year,experience_level,employment_type,career,salary,employee_residence,remote_status,company_location,company_size
2024,Intermediate,Full-time,Machine Learning Engineer,230000,US,100,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Machine Learning Engineer,150000,US,100,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Engineer,118300,CA,0,CA,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Engineer,94600,CA,0,CA,Medium (50-250 employees)
2024,Senior,Full-time,Data Engineer,135000,US,100,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Engineer,110000,US,100,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Scientist,116259,AU,0,AU,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Scientist,88995,AU,0,AU,Medium (50-250 employees)
2024,Entry-level,Full-time,Data Scientist,46080,US,0,US,Medium (50-250 employees)
2024,Entry-level,Full-time,Data Scientist,37120,US,0,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Business Intelligence Analyst,150000,US,0,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Business Intelligence Analyst,100000,US,0,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Scientist,135000,US,0,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Scientist,110000,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Engineer,190000,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Engineer,167000,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Analyst,81250,GB,0,GB,Medium (50-250 employees)
2024,Senior,Full-time,Data Analyst,75000,GB,0,GB,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Analyst,70000,US,0,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Analyst,60000,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Engineer,210000,US,100,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Engineer,190000,US,100,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Scientist,122000,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Scientist,94000,US,0,US,Medium (50-250 employees)
2024,Entry-level,Full-time,Data Analyst,83300,US,0,US,Medium (50-250 employees)
2024,Entry-level,Full-time,Data Analyst,47500,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Scientist,190000,US,100,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Scientist,155000,US,100,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Engineer,160000,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Engineer,94000,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Engineer,122000,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Engineer,94500,US,0,US,Medium (50-250 employees)
2024,Entry-level,Full-time,Machine Learning Engineer,157900,CA,100,CA,Medium (50-250 employees)
2024,Entry-level,Full-time,Machine Learning Engineer,105300,CA,100,CA,Medium (50-250 employees)
2024,Intermediate,Full-time,Business Intelligence Analyst,58000,US,0,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Business Intelligence Analyst,48000,US,0,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Engineer,97000,US,0,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Engineer,62000,US,0,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Scientist,194200,US,0,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Scientist,110400,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Analyst,96600,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Analyst,55200,US,0,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Machine Learning Engineer,174000,US,100,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Machine Learning Engineer,147900,US,100,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Scientist,112000,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Scientist,109000,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Engineer,145000,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Engineer,104000,US,0,US,Medium (50-250 employees)
2024,Entry-level,Full-time,Data Analyst,40000,BR,0,BR,Medium (50-250 employees)
2024,Entry-level,Full-time,Data Analyst,30000,BR,0,BR,Medium (50-250 employees)
2024,Senior,Full-time,Machine Learning Engineer,550000,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Machine Learning Engineer,310000,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Machine Learning Engineer,550000,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Machine Learning Engineer,310000,US,0,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Analyst,135000,US,0,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Analyst,120000,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Engineer,198433,US,100,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Engineer,119060,US,100,US,Medium (50-250 employees)
2024,Senior,Full-time,Machine Learning Engineer,235000,US,100,US,Medium (50-250 employees)
2024,Senior,Full-time,Machine Learning Engineer,175000,US,100,US,Medium (50-250 employees)
2024,Senior,Full-time,Machine Learning Engineer,270000,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Machine Learning Engineer,153000,US,0,US,Medium (50-250 employees)
2024,Entry-level,Full-time,Data Analyst,93500,US,0,US,Medium (50-250 employees)
2024,Entry-level,Full-time,Data Analyst,53300,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Machine Learning Engineer,179000,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Machine Learning Engineer,112000,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Analyst,197100,US,100,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Analyst,131414,US,100,US,Medium (50-250 employees)
2024,Entry-level,Full-time,Data Analyst,45625,GB,0,GB,Medium (50-250 employees)
2024,Entry-level,Full-time,Data Analyst,42500,GB,0,GB,Medium (50-250 employees)
2024,Senior,Full-time,Data Scientist,197000,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Scientist,106000,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Scientist,220000,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Scientist,170000,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Analyst,140000,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Analyst,100000,US,0,US,Medium (50-250 employees)
2024,Director,Full-time,Machine Learning Engineer,259850,US,0,US,Medium (50-250 employees)
2024,Director,Full-time,Machine Learning Engineer,179200,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Analyst,130000,US,100,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Analyst,120000,US,100,US,Medium (50-250 employees)
2024,Senior,Full-time,Machine Learning Engineer,283780,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Machine Learning Engineer,233840,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Scientist,185000,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Scientist,175000,US,0,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Scientist,110000,US,100,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Scientist,90000,US,100,US,Medium (50-250 employees)
2024,Senior,Full-time,Machine Learning Engineer,215000,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Machine Learning Engineer,160000,US,0,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Engineer,142500,US,0,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Engineer,120000,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Machine Learning Engineer,324000,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Machine Learning Engineer,159000,US,0,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Scientist,247600,US,0,US,Large (>250 employees)
2024,Intermediate,Full-time,Data Scientist,127300,US,0,US,Large (>250 employees)
2024,Intermediate,Full-time,Data Scientist,250000,US,0,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Scientist,190000,US,0,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Business Intelligence Analyst,135000,US,0,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Business Intelligence Analyst,125000,US,0,US,Medium (50-250 employees)
2024,Intermediate,Full-time,AI Engineer,210000,GB,0,GB,Medium (50-250 employees)
2024,Intermediate,Full-time,AI Engineer,50000,GB,0,GB,Medium (50-250 employees)
2024,Senior,Full-time,Machine Learning Engineer,309000,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Machine Learning Engineer,142000,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Scientist,323295,CH,50,CH,Large (>250 employees)
2024,Senior,Full-time,Data Scientist,206000,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Scientist,106605,US,0,US,Medium (50-250 employees)
2024,Director,Full-time,Data Scientist,288400,US,0,US,Medium (50-250 employees)
2024,Director,Full-time,Data Scientist,144200,US,0,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Scientist,220000,US,0,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Scientist,137500,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Engineer,215000,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Engineer,190000,US,0,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Engineer,118400,US,0,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Engineer,100700,US,0,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Scientist,200300,US,0,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Scientist,151500,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Business Intelligence Analyst,68750,GB,0,GB,Medium (50-250 employees)
2024,Senior,Full-time,Business Intelligence Analyst,50000,GB,0,GB,Medium (50-250 employees)
2024,Senior,Full-time,Data Engineer,125000,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Engineer,106500,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Scientist,136000,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Scientist,97000,US,0,US,Medium (50-250 employees)
2024,Entry-level,Full-time,Data Analyst,100000,US,100,US,Medium (50-250 employees)
2024,Entry-level,Full-time,Data Analyst,80000,US,100,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Engineer,221630,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Engineer,199467,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Machine Learning Engineer,176000,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Machine Learning Engineer,140000,US,0,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Scientist,172200,US,0,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Scientist,131200,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Engineer,140000,US,100,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Engineer,90000,US,100,US,Medium (50-250 employees)
2024,Entry-level,Full-time,Business Intelligence Analyst,95000,US,0,US,Medium (50-250 employees)
2024,Entry-level,Full-time,Business Intelligence Analyst,80000,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Engineer,195000,US,100,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Engineer,147500,US,100,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Scientist,210000,US,100,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Machine Learning Engineer,150000,US,0,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Machine Learning Engineer,120000,US,0,US,Medium (50-250 employees)
2024,Entry-level,Full-time,Data Analyst,70000,US,0,US,Medium (50-250 employees)
2024,Entry-level,Full-time,Data Analyst,65000,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Analyst,192500,US,100,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Analyst,122500,US,100,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Scientist,174500,US,100,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Scientist,142500,US,100,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Engineer,265200,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Engineer,138000,US,0,US,Medium (50-250 employees)
2024,Entry-level,Full-time,Data Analyst,82000,US,100,US,Medium (50-250 employees)
2024,Entry-level,Full-time,Data Analyst,64000,US,100,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Scientist,147400,US,0,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Scientist,135097,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Engineer,212000,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Engineer,93300,US,0,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Scientist,166000,US,0,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Scientist,73100,US,0,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Engineer,87500,GB,0,GB,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Engineer,68750,GB,0,GB,Medium (50-250 employees)
2024,Senior,Full-time,Data Engineer,68750,GB,0,GB,Medium (50-250 employees)
2024,Senior,Full-time,Data Engineer,50000,GB,0,GB,Medium (50-250 employees)
2024,Entry-level,Full-time,Data Analyst,88800,US,0,US,Medium (50-250 employees)
2024,Entry-level,Full-time,Data Analyst,64600,US,0,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Scientist,86218,CA,0,CA,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Scientist,68975,CA,0,CA,Medium (50-250 employees)
2024,Senior,Full-time,Data Scientist,101763,CA,0,CA,Medium (50-250 employees)
2024,Senior,Full-time,Data Scientist,81410,CA,0,CA,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Analyst,166000,US,0,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Analyst,73100,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,AI Engineer,170000,US,100,US,Medium (50-250 employees)
2024,Senior,Full-time,AI Engineer,85000,US,100,US,Medium (50-250 employees)
2024,Director,Full-time,Data Engineer,258500,US,0,US,Medium (50-250 employees)
2024,Director,Full-time,Data Engineer,191857,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,AI Engineer,212000,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,AI Engineer,93300,US,0,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Scientist,160000,US,0,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Scientist,110000,US,0,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Scientist,180000,US,0,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Scientist,130000,US,0,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Scientist,145000,US,0,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Scientist,116000,US,0,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Scientist,176000,US,100,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Scientist,117000,US,100,US,Medium (50-250 employees)
2024,Entry-level,Full-time,Data Analyst,153000,US,100,US,Medium (50-250 employees)
2024,Entry-level,Full-time,Data Analyst,96000,US,100,US,Medium (50-250 employees)
2024,Director,Full-time,Data Engineer,219650,US,100,US,Medium (50-250 employees)
2024,Director,Full-time,Data Engineer,136000,US,100,US,Medium (50-250 employees)
2024,Entry-level,Full-time,Data Analyst,153000,US,100,US,Medium (50-250 employees)
2024,Entry-level,Full-time,Data Analyst,96000,US,100,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Engineer,80000,US,100,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Engineer,67000,US,100,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Engineer,100000,US,100,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Engineer,85000,US,100,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Engineer,135000,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Engineer,115000,US,0,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Engineer,143000,US,0,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Engineer,102000,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Scientist,214500,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Scientist,157500,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Engineer,194500,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Engineer,146266,US,0,US,Medium (50-250 employees)
2024,Entry-level,Full-time,Business Intelligence Analyst,125000,US,0,US,Medium (50-250 employees)
2024,Entry-level,Full-time,Business Intelligence Analyst,89000,US,0,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Machine Learning Engineer,223100,US,0,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Machine Learning Engineer,126400,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,AI Engineer,276000,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,AI Engineer,148000,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Machine Learning Engineer,229900,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Machine Learning Engineer,201400,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Engineer,194500,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Engineer,146266,US,0,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Engineer,89000,US,0,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Engineer,62300,US,0,US,Medium (50-250 employees)
2024,Entry-level,Full-time,Data Analyst,85000,US,0,US,Medium (50-250 employees)
2024,Entry-level,Full-time,Data Analyst,68000,US,0,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Engineer,106100,US,0,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Engineer,74300,US,0,US,Medium (50-250 employees)
2024,Entry-level,Full-time,Data Analyst,85420,US,0,US,Medium (50-250 employees)
2024,Entry-level,Full-time,Data Analyst,65400,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Machine Learning Engineer,175000,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Machine Learning Engineer,148750,US,0,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Scientist,166000,US,0,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Scientist,73100,US,0,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Scientist,180000,US,0,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Scientist,143000,US,0,US,Medium (50-250 employees)
2024,Entry-level,Full-time,Data Analyst,60080,US,0,US,Medium (50-250 employees)
2024,Entry-level,Full-time,Data Analyst,57300,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Engineer,125000,US,100,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Engineer,90000,US,100,US,Medium (50-250 employees)
2024,Director,Full-time,Data Scientist,300000,US,100,US,Medium (50-250 employees)
2024,Director,Full-time,Data Scientist,220000,US,100,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Scientist,56250,GB,0,GB,Medium (50-250 employees)
2024,Senior,Full-time,Data Scientist,56250,GB,0,GB,Medium (50-250 employees)
2024,Senior,Full-time,Machine Learning Engineer,247500,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Machine Learning Engineer,172200,US,0,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Scientist,194500,US,0,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Scientist,125500,US,0,US,Medium (50-250 employees)
2024,Entry-level,Full-time,Data Analyst,181610,US,0,US,Medium (50-250 employees)
2024,Entry-level,Full-time,Data Analyst,100000,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Scientist,231000,US,100,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Scientist,160700,US,100,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Engineer,137000,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Engineer,110000,US,0,US,Medium (50-250 employees)
2024,Director,Full-time,Machine Learning Engineer,408500,US,0,US,Medium (50-250 employees)
2024,Director,Full-time,Machine Learning Engineer,233500,US,0,US,Medium (50-250 employees)
2023,Entry-level,Full-time,Data Analyst,26992,GR,100,GB,Small (<50 employees)
2024,Entry-level,Full-time,Data Engineer,115000,US,100,US,Medium (50-250 employees)
2024,Entry-level,Full-time,Data Engineer,87550,US,100,US,Medium (50-250 employees)
2024,Entry-level,Full-time,Data Analyst,123625,US,0,US,Medium (50-250 employees)
2024,Entry-level,Full-time,Data Analyst,77265,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Scientist,199700,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Scientist,165100,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Machine Learning Engineer,188500,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Machine Learning Engineer,165100,US,0,US,Medium (50-250 employees)
2024,Entry-level,Full-time,Data Analyst,150700,US,0,US,Medium (50-250 employees)
2024,Entry-level,Full-time,Data Analyst,87400,US,0,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Engineer,62500,GB,0,GB,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Engineer,33750,GB,0,GB,Medium (50-250 employees)
2024,Senior,Full-time,Data Engineer,152375,US,100,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Engineer,94000,US,100,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Scientist,359170,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Scientist,295490,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Scientist,155000,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Scientist,130000,US,0,US,Medium (50-250 employees)
2024,Entry-level,Full-time,Data Analyst,122328,US,0,US,Medium (50-250 employees)
2024,Entry-level,Full-time,Data Analyst,71958,US,0,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Engineer,56250,GB,0,GB,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Engineer,43750,GB,0,GB,Medium (50-250 employees)
2024,Entry-level,Full-time,Data Scientist,150000,US,0,US,Medium (50-250 employees)
2024,Entry-level,Full-time,Data Scientist,120000,US,0,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Scientist,132100,US,0,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Scientist,68400,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Engineer,201900,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Engineer,97335,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Machine Learning Engineer,255000,US,100,US,Medium (50-250 employees)
2024,Senior,Full-time,Machine Learning Engineer,163000,US,100,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Scientist,115000,US,100,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Scientist,90500,US,100,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Scientist,240000,FR,0,FR,Medium (50-250 employees)
2024,Senior,Full-time,Data Scientist,187000,FR,0,FR,Medium (50-250 employees)
2024,Senior,Full-time,Data Scientist,210000,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Scientist,160000,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Scientist,122000,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Scientist,94000,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Engineer,122000,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Engineer,94500,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Machine Learning Engineer,331640,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Machine Learning Engineer,283780,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,AI Engineer,255000,US,100,US,Medium (50-250 employees)
2024,Senior,Full-time,AI Engineer,163000,US,100,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Engineer,100000,US,100,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Engineer,85000,US,100,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Engineer,56250,GB,100,GB,Medium (50-250 employees)
2024,Senior,Full-time,Data Engineer,47500,GB,100,GB,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Scientist,57753,GB,0,GB,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Scientist,47850,GB,0,GB,Medium (50-250 employees)
2024,Senior,Full-time,Data Engineer,276000,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Engineer,148000,US,0,US,Medium (50-250 employees)
2024,Entry-level,Full-time,Business Intelligence Analyst,192300,US,0,US,Medium (50-250 employees)
2024,Entry-level,Full-time,Business Intelligence Analyst,120200,US,0,US,Medium (50-250 employees)
2024,Entry-level,Full-time,Data Engineer,234000,US,0,US,Medium (50-250 employees)
2024,Entry-level,Full-time,Data Engineer,146000,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Scientist,322000,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Scientist,168000,US,0,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Scientist,152000,CA,0,CA,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Scientist,98000,CA,0,CA,Medium (50-250 employees)
2024,Senior,Full-time,Data Scientist,268700,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Scientist,130300,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Analyst,115000,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Analyst,105000,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Scientist,100000,GB,0,GB,Medium (50-250 employees)
2024,Senior,Full-time,Data Scientist,87500,GB,0,GB,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Engineer,146000,US,100,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Engineer,110000,US,100,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Scientist,297000,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Scientist,138000,US,0,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Machine Learning Engineer,160480,US,0,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Machine Learning Engineer,109920,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Engineer,224000,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Engineer,150000,US,0,US,Medium (50-250 employees)
2024,Entry-level,Full-time,Data Analyst,84000,US,0,US,Medium (50-250 employees)
2024,Entry-level,Full-time,Data Analyst,75800,US,0,US,Medium (50-250 employees)
2024,Entry-level,Full-time,Data Analyst,94600,US,0,US,Medium (50-250 employees)
2024,Entry-level,Full-time,Data Analyst,75700,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Scientist,331292,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Scientist,244868,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Scientist,190000,US,100,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Scientist,155000,US,100,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Engineer,168000,US,0,US,Medium (50-250 employees)
2024,Intermediate,Full-time,Data Engineer,158000,US,0,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Scientist,190000,US,100,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Scientist,155000,US,100,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Scientist,720000,US,100,US,Medium (50-250 employees)
2024,Senior,Full-time,Data Scientist,170000,US,100,US,Medium (50-250 employees)
2024,Senior,Full-time,Machine Learning Engineer,125333,LT,0,LT,Medium (50-250 employees)
